empresa,id_pedido,total_itens,quantidade_itens,numero_pedido,canal,situacao,total_produtos,valor_frete,valor_desconto,outras_despesas,total_pedido,diferenca_produtos_x_itens,diferenca_pedido_x_itens
DECO ELETRO,869684500,35.82,2.0,47364,TikTok Shop,Aprovado,35.82,3.2,0.0,0.0,39.02,0.0,3.2
DECO ELETRO,869684565,85.23,1.0,47365,TikTok Shop,Aprovado,85.23,0.0,3.76,0.0,81.47,0.0,-3.76
DECO ELETRO,869685141,22.18,1.0,47366,Full - Deco Eletro,Enviado,22.18,0.0,0.0,0.0,22.18,0.0,0.0
DECO ELETRO,869686726,85.05,5.0,47368,ML - Deco Eletro,Aprovado,85.05,0.0,0.0,0.0,85.05,0.0,0.0
DECO ELETRO,869686857,22.18,1.0,47369,Full - Deco Eletro,Enviado,22.18,0.0,0.0,0.0,22.18,0.0,0.0
DECO ELETRO,869687107,116.9,2.0,47370,Shopee,Aprovado,116.9,0.0,0.0,0.0,116.9,0.0,0.0
DECO ELETRO,869687456,217.79,1.0,47371,ML - Deco Eletro,Aprovado,217.79,0.0,0.0,0.0,217.79,0.0,0.0
DECO ELETRO,869688120,21.11,1.0,47372,TikTok Shop,Aprovado,21.11,3.05,0.0,0.0,24.16,0.0,3.05
DECO ELETRO,869688198,22.18,1.0,47373,Full - Deco Eletro,Enviado,22.18,0.0,0.0,0.0,22.18,0.0,0.0
DECO ELETRO,869688213,21.11,1.0,47374,TikTok Shop,Faturado,21.11,0.0,0.0,0.0,21.11,0.0,0.0
DECO ELETRO,869688257,49.7,1.0,47375,Shopee,Aprovado,49.7,0.0,1.0,0.0,48.7,0.0,-1.0
DECO ELETRO,869688410,85.05,5.0,47376,ML - Deco Eletro,Aprovado,85.05,0.0,0.0,0.0,85.05,0.0,0.0
DECO ELETRO,869688816,22.18,1.0,47378,Full - Deco Eletro,Enviado,22.18,9.99,0.0,0.0,32.17,0.0,9.99
DECO ELETRO,869689319,42.22,2.0,47379,TikTok Shop,Aprovado,42.22,0.8,0.0,0.0,43.02,0.0,0.8
DECO ELETRO,869689674,41.0,2.0,47380,Full - Deco Eletro,Enviado,41.0,9.99,0.0,0.0,50.99,0.0,9.99
DECO ELETRO,869689835,352.0,10.0,47381,ML - Deco Eletro,Aprovado,352.0,0.0,0.0,0.0,352.0,0.0,0.0
DECO HOME,867651899,629.53,1.0,12217,ML - Deco Home,Entregue,629.53,0.0,0.0,0.0,629.53,0.0,0.0
DECO HOME,867652177,66.95,1.0,12218,ML - Deco Home,Entregue,66.95,27.99,0.0,0.0,94.94,0.0,27.99
DECO HOME,867652839,27.72,1.0,12219,Shopee,Entregue,27.72,0.0,0.0,0.0,27.72,0.0,0.0
DECO HOME,867653533,299.0,1.0,12220,ML - Deco Home,Entregue,299.0,0.0,0.0,0.0,299.0,0.0,0.0
DECO HOME,867653823,629.53,1.0,12221,ML - Deco Home,Entregue,629.53,0.0,0.0,0.0,629.53,0.0,0.0
DECO HOME,867654855,629.53,1.0,12223,ML - Deco Home,Entregue,629.53,0.0,0.0,0.0,629.53,0.0,0.0
DECO HOME,867654925,512.51,1.0,12224,ML - Deco Home,Entregue,512.51,0.0,0.0,0.0,512.51,0.0,0.0
DECO HOME,867654970,549.0,1.0,12225,ML - Deco Home,Entregue,549.0,0.0,0.0,0.0,549.0,0.0,0.0
DECO HOME,867655204,599.0,1.0,12226,ML - Deco Home,Entregue,599.0,0.0,0.0,0.0,599.0,0.0,0.0
DECO HOME,867655281,579.9,1.0,12227,ML - Deco Home,Entregue,579.9,0.0,0.0,0.0,579.9,0.0,0.0
DECO HOME,867655346,579.9,1.0,12228,ML - Deco Home,Entregue,579.9,0.0,0.0,0.0,579.9,0.0,0.0
DECO HOME,867655986,299.0,1.0,12230,ML - Deco Home,Entregue,299.0,0.0,0.0,0.0,299.0,0.0,0.0
DECO HOME,867661484,1139.0,1.0,12232,ML - Deco Home,Entregue,1139.0,0.0,0.0,0.0,1139.0,0.0,0.0
DECO HOME,867662310,21.04,1.0,12233,ML - Deco Home,Entregue,21.04,0.0,0.0,0.0,21.04,0.0,0.0
DECO HOME,867664038,1079.1,1.0,12234,ML - Deco Home,Entregue,1079.1,0.0,0.0,0.0,1079.1,0.0,0.0
DECO HOME,867664055,1139.0,1.0,12235,ML - Deco Home,Entregue,1139.0,0.0,0.0,0.0,1139.0,0.0,0.0
DECO HOME,867664148,157.98,2.0,12236,ML - Deco Home,Entregue,157.98,0.0,0.0,0.0,157.98,0.0,0.0
DECO HOME,867664152,1499.0,1.0,12237,Shopee,Entregue,1499.0,0.0,183.0,0.0,1316.0,0.0,-183.0
DECO HOME,867665823,191.4,6.0,12239,ML - Deco Home,Entregue,191.4,0.0,0.0,0.0,191.4,0.0,0.0
DECO HOME,867666072,1745.03,1.0,12240,ML - Deco Home,Entregue,1745.03,0.0,0.0,0.0,1745.03,0.0,0.0
DECO HOME,867666082,469.0,1.0,12241,ML - Deco Home,Entregue,469.0,0.0,0.0,0.0,469.0,0.0,0.0
DECO HOME,867667080,66.95,1.0,12243,ML - Deco Home,Entregue,66.95,0.0,0.0,0.0,66.95,0.0,0.0
DECO HOME,867667562,590.0,1.0,12244,ML - Deco Home,Entregue,590.0,0.0,0.0,0.0,590.0,0.0,0.0
DECO HOME,867668488,197.99,1.0,12245,ML - Deco Home,Entregue,197.99,0.0,0.0,0.0,197.99,0.0,0.0
DECO HOME,867669455,1139.0,1.0,12246,ML - Deco Home,Entregue,1139.0,0.0,0.0,0.0,1139.0,0.0,0.0
DECO HOME,867669681,1454.03,1.0,12247,ML - Deco Home,Entregue,1454.03,0.0,0.0,0.0,1454.03,0.0,0.0
DECO HOME,867671899,197.88,2.0,12248,ML - Deco Home,Entregue,197.88,0.0,0.0,0.0,197.88,0.0,0.0
DECO HOME,867672618,93.37,1.0,12251,Shopee,Entregue,93.37,0.0,0.0,0.0,93.37,0.0,0.0
DECO HOME,867672971,432.0,1.0,12252,ML - Deco Home,Entregue,432.0,0.0,0.0,0.0,432.0,0.0,0.0
DECO HOME,867673059,38.94,2.0,12253,ML - Deco Home,Entregue,38.94,0.0,0.0,0.0,38.94,0.0,0.0
DECO HOME,867673432,567.25,1.0,12254,ML - Deco Home,Entregue,567.25,0.0,0.0,0.0,567.25,0.0,0.0
DECO HOME,867673646,590.0,1.0,12255,ML - Deco Home,Entregue,590.0,0.0,0.0,0.0,590.0,0.0,0.0
DECO HOME,867674034,469.0,1.0,12256,ML - Deco Home,Entregue,469.0,0.0,0.0,0.0,469.0,0.0,0.0
DECO HOME,867687654,284.47,1.0,12258,ML - Deco Home,Entregue,284.47,0.0,0.0,0.0,284.47,0.0,0.0
DECO HOME,867688160,493.24,1.0,12259,ML - Deco Home,Entregue,493.24,0.0,0.0,0.0,493.24,0.0,0.0
DECO HOME,867689130,269.85,1.0,12260,ML - Deco Home,Entregue,269.85,0.0,0.0,0.0,269.85,0.0,0.0
DECO HOME,867690226,616.0,1.0,12261,ML - Deco Home,Entregue,616.0,0.0,0.0,0.0,616.0,0.0,0.0
DECO HOME,867690340,575.35,1.0,12262,ML - Deco Home,Entregue,575.35,0.0,0.0,0.0,575.35,0.0,0.0
DECO HOME,867693997,30.67,1.0,12263,Shopee,Entregue,30.67,0.0,0.0,0.0,30.67,0.0,0.0
DECO HOME,867694070,284.47,1.0,12264,ML - Deco Home,Entregue,284.47,0.0,0.0,0.0,284.47,0.0,0.0
DECO HOME,867695029,61.88,2.0,12265,ML - Deco Home,Entregue,61.88,0.0,0.0,0.0,61.88,0.0,0.0
DECO HOME,867697604,560.0,1.0,12266,ML - Deco Home,Entregue,560.0,0.0,0.0,0.0,560.0,0.0,0.0
DECO HOME,867697926,590.0,1.0,12267,ML - Deco Home,Entregue,590.0,0.0,0.0,0.0,590.0,0.0,0.0
DECO HOME,867698718,269.85,1.0,12268,ML - Deco Home,Entregue,269.85,0.0,0.0,0.0,269.85,0.0,0.0
DECO HOME,867699010,269.85,1.0,12269,ML - Deco Home,Entregue,269.85,0.0,0.0,0.0,269.85,0.0,0.0
DECO HOME,867705853,92.14,2.0,12273,ML - Deco Home,Entregue,92.14,0.0,0.0,0.0,92.14,0.0,0.0
DECO HOME,867705871,282.69,1.0,12274,ML - Deco Home,Entregue,282.69,0.0,0.0,0.0,282.69,0.0,0.0
DECO HOME,867715748,290.03,1.0,12276,ML - Deco Home,Entregue,290.03,0.0,0.0,0.0,290.03,0.0,0.0
DECO HOME,867720392,579.9,1.0,12277,ML - Deco Home,Entregue,579.9,0.0,0.0,0.0,579.9,0.0,0.0
DECO HOME,867725225,484.03,1.0,12278,ML - Deco Home,Entregue,484.03,0.0,0.0,0.0,484.03,0.0,0.0
DECO HOME,867725682,30.67,1.0,12279,Shopee,Enviado,30.67,0.0,3.75,0.0,26.92,0.0,-3.75
DECO HOME,867727453,113.8,1.0,12280,Shopee,Entregue,113.8,12.04,5.69,0.0,120.15,0.0,6.35
DECO HOME,867728465,599.0,1.0,12281,ML - Deco Home,Entregue,599.0,0.0,0.0,0.0,599.0,0.0,0.0
DECO HOME,867729723,1139.0,1.0,12282,ML - Deco Home,Entregue,1139.0,0.0,0.0,0.0,1139.0,0.0,0.0
DECO HOME,867731366,532.53,1.0,12283,ML - Deco Home,Entregue,532.53,0.0,0.0,0.0,532.53,0.0,0.0
DECO HOME,867737607,590.0,1.0,12285,ML - Deco Home,Entregue,590.0,0.0,0.0,0.0,590.0,0.0,0.0
DECO HOME,867737899,560.0,1.0,12286,ML - Deco Home,Entregue,560.0,0.0,0.0,0.0,560.0,0.0,0.0
DECO HOME,867742120,416.12,1.0,12287,ML - Deco Home,Entregue,416.12,0.0,0.0,0.0,416.12,0.0,0.0
DECO HOME,867742281,52.33,1.0,12288,Shopee,Entregue,52.33,26.3,0.0,0.0,78.63,0.0,26.3
DECO HOME,867744670,111.0,1.0,12289,ML - Deco Home,Entregue,111.0,0.0,0.0,0.0,111.0,0.0,0.0
DECO HOME,867746444,197.99,1.0,12290,ML - Deco Home,Entregue,197.99,0.0,0.0,0.0,197.99,0.0,0.0
DECO HOME,867747004,532.53,1.0,12291,ML - Deco Home,Entregue,532.53,0.0,0.0,0.0,532.53,0.0,0.0
DECO HOME,867750532,158.28,2.0,12292,ML - Deco Home,Entregue,158.28,0.0,0.0,0.0,158.28,0.0,0.0
DECO HOME,867751765,31.13,1.0,12294,TikTok Shop,Entregue,31.13,0.8,6.51,0.0,25.42,0.0,-5.71
DECO HOME,867752283,16.33,1.0,12295,Shopee,Entregue,16.33,0.0,0.0,0.0,16.33,0.0,0.0
DECO HOME,867752699,79.14,1.0,12296,ML - Deco Home,Entregue,79.14,0.0,0.0,0.0,79.14,0.0,0.0
DECO HOME,867753902,53.47,1.0,12297,Shopee,Enviado,53.47,16.91,0.0,0.0,70.38,0.0,16.91
DECO HOME,867760158,123.18,1.0,12298,ML - Deco Home,Entregue,123.18,0.0,0.0,0.0,123.18,0.0,0.0
DECO HOME,867762171,117.99,1.0,12299,ML - Deco Home,Entregue,117.99,0.0,0.0,0.0,117.99,0.0,0.0
DECO HOME,867763240,210.48,1.0,12300,ML - Deco Home,Entregue,210.48,0.0,0.0,0.0,210.48,0.0,0.0
DECO HOME,867763504,282.69,1.0,12301,ML - Deco Home,Entregue,282.69,0.0,0.0,0.0,282.69,0.0,0.0
DECO HOME,867763511,1007.35,2.0,12302,ML - Deco Home,Entregue,1007.35,0.0,0.0,0.0,1007.35,0.0,0.0
DECO HOME,867769675,549.0,1.0,12304,ML - Deco Home,Entregue,549.0,0.0,0.0,0.0,549.0,0.0,0.0
DECO HOME,867770474,432.0,1.0,12305,ML - Deco Home,Entregue,432.0,0.0,0.0,0.0,432.0,0.0,0.0
DECO HOME,867770644,499.0,1.0,12306,Shopee,Entregue,499.0,0.0,0.0,0.0,499.0,0.0,0.0
DECO HOME,867771033,629.53,1.0,12308,ML - Deco Home,Entregue,629.53,0.0,0.0,0.0,629.53,0.0,0.0
DECO HOME,867771088,590.0,1.0,12309,ML - Deco Home,Entregue,590.0,0.0,0.0,0.0,590.0,0.0,0.0
DECO HOME,867771355,499.0,1.0,12310,Shopee,Entregue,499.0,0.0,0.0,0.0,499.0,0.0,0.0
DECO HOME,867771483,53.47,1.0,12311,Shopee,Entregue,53.47,0.0,0.0,0.0,53.47,0.0,0.0
DECO HOME,867773187,406.11,1.0,12312,ML - Deco Home,Entregue,406.11,15.99,0.0,0.0,422.1,0.0,15.99
DECO HOME,867775125,271.9,2.0,12313,Shopee,Entregue,271.9,0.0,13.59,0.0,258.31,0.0,-13.59
DECO HOME,867782615,1454.03,1.0,12314,ML - Deco Home,Entregue,1454.03,0.0,0.0,0.0,1454.03,0.0,0.0
DECO HOME,867784171,178.51,1.0,12315,ML - Deco Home,Entregue,178.51,0.0,0.0,0.0,178.51,0.0,0.0
DECO HOME,867787204,581.51,1.0,12316,ML - Deco Home,Entregue,581.51,0.0,0.0,0.0,581.51,0.0,0.0
DECO HOME,867787630,532.53,1.0,12317,ML - Deco Home,Entregue,532.53,0.0,0.0,0.0,532.53,0.0,0.0
DECO HOME,867790792,184.41,1.0,12320,ML - Deco Home,Entregue,184.41,0.0,0.0,0.0,184.41,0.0,0.0
DECO HOME,867791017,245.0,1.0,12321,ML - Deco Home,Entregue,245.0,0.0,0.0,0.0,245.0,0.0,0.0
DECO HOME,867792434,799.0,1.0,12322,ML - Deco Home,Entregue,799.0,0.0,0.0,0.0,799.0,0.0,0.0
DECO HOME,867792788,85.36,1.0,12323,ML - Deco Home,Entregue,85.36,0.0,0.0,0.0,85.36,0.0,0.0
DECO HOME,867793144,52.32,1.0,12324,ML - Deco Home,Enviado,52.32,0.0,0.0,0.0,52.32,0.0,0.0
DECO HOME,867793209,167.58,6.0,12325,ML - Deco Home,Enviado,167.58,0.0,0.0,0.0,167.58,0.0,0.0
DECO HOME,867793265,290.03,1.0,12326,ML - Deco Home,Entregue,290.03,4.99,0.0,0.0,295.02,0.0,4.99
DECO HOME,867794916,197.99,1.0,12327,ML - Deco Home,Enviado,197.99,0.0,0.0,0.0,197.99,0.0,0.0
DECO HOME,867795755,484.03,1.0,12328,ML - Deco Home,Entregue,484.03,0.0,0.0,0.0,484.03,0.0,0.0
DECO HOME,867797191,532.53,1.0,12329,ML - Deco Home,Entregue,532.53,0.0,0.0,0.0,532.53,0.0,0.0
DECO HOME,867797464,484.03,1.0,12330,ML - Deco Home,Entregue,484.03,0.0,0.0,0.0,484.03,0.0,0.0
DECO HOME,867800430,97.34,1.0,12332,Shopee,Enviado,97.34,0.0,4.86,0.0,92.48,0.0,-4.86
DECO HOME,867800780,245.0,1.0,12333,ML - Deco Home,Entregue,245.0,0.0,0.0,0.0,245.0,0.0,0.0
DECO HOME,867801585,282.69,1.0,12334,ML - Deco Home,Entregue,282.69,0.0,0.0,0.0,282.69,0.0,0.0
DECO HOME,867801878,575.35,1.0,12335,ML - Deco Home,Entregue,575.35,0.0,0.0,0.0,575.35,0.0,0.0
DECO HOME,867802093,245.0,1.0,12336,ML - Deco Home,Entregue,245.0,0.0,0.0,0.0,245.0,0.0,0.0
DECO HOME,867802344,484.03,1.0,12337,ML - Deco Home,Entregue,484.03,0.0,0.0,0.0,484.03,0.0,0.0
DECO HOME,867802941,197.88,2.0,12338,ML - Deco Home,Entregue,197.88,0.0,0.0,0.0,197.88,0.0,0.0
DECO HOME,867803366,31.52,1.0,12339,Shopee,Enviado,31.52,0.0,0.0,0.0,31.52,0.0,0.0
DECO HOME,867803488,231.59,1.0,12340,ML - Deco Home,Entregue,231.59,0.0,0.0,0.0,231.59,0.0,0.0
DECO HOME,867803522,47.44,1.0,12341,ML - Deco Home,Entregue,47.44,0.0,0.0,0.0,47.44,0.0,0.0
DECO HOME,867803898,629.53,1.0,12342,ML - Deco Home,Entregue,629.53,0.0,0.0,0.0,629.53,0.0,0.0
DECO HOME,867804207,231.59,1.0,12343,ML - Deco Home,Entregue,231.59,0.0,0.0,0.0,231.59,0.0,0.0
DECO HOME,867804607,749.0,1.0,12344,Shopee,Enviado,749.0,13.25,59.92,0.0,702.33,0.0,-46.67
DECO HOME,867806243,581.51,1.0,12345,ML - Deco Home,Entregue,581.51,0.0,0.0,0.0,581.51,0.0,0.0
DECO HOME,867807446,736.28,1.0,12346,ML - Deco Home,Entregue,736.28,0.0,0.0,0.0,736.28,0.0,0.0
DECO HOME,867808304,560.0,1.0,12347,ML - Deco Home,Entregue,560.0,0.0,0.0,0.0,560.0,0.0,0.0
DECO HOME,867809016,635.0,1.0,12348,ML - Deco Home,Entregue,635.0,0.0,0.0,0.0,635.0,0.0,0.0
DECO HOME,867810840,581.51,1.0,12350,ML - Deco Home,Entregue,581.51,0.0,0.0,0.0,581.51,0.0,0.0
DECO HOME,867810845,581.51,1.0,12351,ML - Deco Home,Entregue,581.51,0.0,0.0,0.0,581.51,0.0,0.0
DECO HOME,867812595,290.03,1.0,12352,ML - Deco Home,Entregue,290.03,0.0,0.0,0.0,290.03,0.0,0.0
DECO HOME,867814578,77.6,2.0,12353,ML - Deco Home,Entregue,77.6,0.0,0.0,0.0,77.6,0.0,0.0
DECO HOME,867819146,245.0,1.0,12354,ML - Deco Home,Entregue,245.0,0.0,0.0,0.0,245.0,0.0,0.0
DECO HOME,867822400,581.51,1.0,12355,ML - Deco Home,Entregue,581.51,0.0,0.0,0.0,581.51,0.0,0.0
DECO HOME,867830689,599.0,1.0,12358,ML - Deco Home,Entregue,599.0,0.0,0.0,0.0,599.0,0.0,0.0
DECO HOME,867836993,282.69,1.0,12360,ML - Deco Home,Entregue,282.69,0.0,0.0,0.0,282.69,0.0,0.0
DECO HOME,867838827,189.02,2.0,12361,ML - Deco Home,Enviado,189.02,0.0,0.0,0.0,189.02,0.0,0.0
DECO HOME,867839257,91.46,1.0,12362,Magalu,Pronto para envio,91.46,9.9,6.4,0.0,94.96,0.0,3.5
DECO HOME,867850720,40.93,1.0,12363,Shopee,Entregue,40.93,0.0,10.12,0.0,30.81,0.0,-10.12
DECO HOME,867851533,52.32,1.0,12364,ML - Deco Home,Entregue,52.32,0.0,0.0,0.0,52.32,0.0,0.0
DECO HOME,867858138,252.99,2.0,12366,ML - Deco Home,Entregue,252.99,0.0,0.0,0.0,252.99,0.0,0.0
DECO HOME,867858272,163.18,2.0,12367,ML - Deco Home,Entregue,163.18,0.0,0.0,0.0,163.18,0.0,0.0
DECO HOME,867858651,146.99,1.0,12368,ML - Deco Home,Entregue,146.99,0.0,0.0,0.0,146.99,0.0,0.0
DECO HOME,867860216,40.93,1.0,12371,Shopee,Enviado,40.93,0.0,8.49,0.0,32.44,0.0,-8.49
DECO HOME,867861089,94.51,1.0,12372,ML - Deco Home,Entregue,94.51,0.0,0.0,0.0,94.51,0.0,0.0
DECO HOME,867863336,484.03,1.0,12373,ML - Deco Home,Entregue,484.03,0.0,0.0,0.0,484.03,0.0,0.0
DECO HOME,867869345,639.96,4.0,12374,ML - Deco Home,Entregue,639.96,0.0,0.0,0.0,639.96,0.0,0.0
DECO HOME,867869728,581.51,1.0,12375,ML - Deco Home,Entregue,581.51,0.0,0.0,0.0,581.51,0.0,0.0
DECO HOME,867869877,50.05,1.0,12376,Shopee,Enviado,50.05,0.0,0.0,0.0,50.05,0.0,0.0
DECO HOME,867876452,94.51,1.0,12378,ML - Deco Home,Enviado,94.51,0.0,0.0,0.0,94.51,0.0,0.0
DECO HOME,867877961,549.47,1.0,12379,ML - Deco Home,Entregue,549.47,0.0,0.0,0.0,549.47,0.0,0.0
DECO HOME,867880048,749.0,1.0,12380,Shopee,Enviado,749.0,14.48,172.27,0.0,591.21,0.0,-157.79
DECO HOME,867881222,89.0,1.0,12381,ML - Deco Home,Entregue,89.0,0.0,0.0,0.0,89.0,0.0,0.0
DECO HOME,867882206,73.99,1.0,12382,ML - Deco Home,Pronto para envio,73.99,0.0,0.0,0.0,73.99,0.0,0.0
DECO HOME,867890123,532.53,1.0,12383,ML - Deco Home,Entregue,532.53,0.0,0.0,0.0,532.53,0.0,0.0
DECO HOME,867896059,290.03,1.0,12384,ML - Deco Home,Entregue,290.03,0.0,0.0,0.0,290.03,0.0,0.0
DECO HOME,867896072,463.18,2.0,12385,ML - Deco Home,Entregue,463.18,0.0,0.0,0.0,463.18,0.0,0.0
DECO HOME,867903591,50.99,1.0,12386,ML - Deco Home,Entregue,50.99,14.99,0.0,0.0,65.98,0.0,14.99
DECO HOME,867904753,65.73,1.0,12387,ML - Deco Home,Entregue,65.73,0.0,0.0,0.0,65.73,0.0,0.0
DECO HOME,867905281,1709.0,1.0,12389,ML - Deco Home,Enviado,1709.0,0.0,0.0,0.0,1709.0,0.0,0.0
DECO HOME,867912531,1709.0,1.0,12390,ML - Deco Home,Enviado,1709.0,0.0,0.0,0.0,1709.0,0.0,0.0
DECO HOME,867922215,20.5,1.0,12391,ML - Deco Home,Pronto para envio,20.5,14.99,0.0,0.0,35.49,0.0,14.99
DECO HOME,867922338,581.51,1.0,12392,ML - Deco Home,Enviado,581.51,0.0,0.0,0.0,581.51,0.0,0.0
DECO HOME,867922856,116.0,1.0,12393,ML - Deco Home,Pronto para envio,116.0,0.0,0.0,0.0,116.0,0.0,0.0
DECO HOME,867926228,581.51,1.0,12395,ML - Deco Home,Entregue,581.51,0.0,0.0,0.0,581.51,0.0,0.0
DECO HOME,867927618,455.13,1.0,12396,ML - Deco Home,Entregue,455.13,0.0,0.0,0.0,455.13,0.0,0.0
DECO HOME,867928697,212.99,1.0,12397,ML - Deco Home,Pronto para envio,212.99,0.0,0.0,0.0,212.99,0.0,0.0
DECO HOME,867929447,590.0,1.0,12398,ML - Deco Home,Entregue,590.0,0.0,0.0,0.0,590.0,0.0,0.0
DECO HOME,867929621,52.33,1.0,12399,Shopee,Enviado,52.33,0.0,0.0,0.0,52.33,0.0,0.0
DECO HOME,867930779,449.0,1.0,12401,ML - Deco Home,Enviado,449.0,0.0,0.0,0.0,449.0,0.0,0.0
DECO HOME,867931114,455.13,1.0,12402,ML - Deco Home,Enviado,455.13,0.0,0.0,0.0,455.13,0.0,0.0
DECO HOME,867931219,449.0,1.0,12403,ML - Deco Home,Entregue,449.0,0.0,0.0,0.0,449.0,0.0,0.0
DECO HOME,867931822,81.86,2.0,12404,Shopee,Enviado,81.86,0.0,0.0,0.0,81.86,0.0,0.0
DECO HOME,867932582,269.85,1.0,12405,ML - Deco Home,Enviado,269.85,0.0,0.0,0.0,269.85,0.0,0.0
DECO HOME,867934269,269.85,1.0,12406,ML - Deco Home,Entregue,269.85,0.0,0.0,0.0,269.85,0.0,0.0
DECO HOME,867934709,581.51,1.0,12407,ML - Deco Home,Enviado,581.51,0.0,0.0,0.0,581.51,0.0,0.0
DECO HOME,867935168,964.53,2.0,12408,ML - Deco Home,Enviado,964.53,0.0,0.0,0.0,964.53,0.0,0.0
DECO HOME,867935581,532.53,1.0,12409,ML - Deco Home,Enviado,532.53,0.0,0.0,0.0,532.53,0.0,0.0
DECO HOME,867935909,455.13,1.0,12410,ML - Deco Home,Entregue,455.13,0.0,0.0,0.0,455.13,0.0,0.0
DECO HOME,867937351,732.0,1.0,12411,ML - Deco Home,Entregue,732.0,0.0,0.0,0.0,732.0,0.0,0.0
DECO HOME,867938771,699.0,1.0,12412,ML - Deco Home,Enviado,699.0,0.0,0.0,0.0,699.0,0.0,0.0
DECO HOME,867940230,1419.0,1.0,12413,ML - Deco Home,Enviado,1419.0,0.0,0.0,0.0,1419.0,0.0,0.0
DECO HOME,867951275,732.0,1.0,12414,ML - Deco Home,Enviado,732.0,0.0,0.0,0.0,732.0,0.0,0.0
DECO HOME,867953755,53.98,2.0,12415,ML - Deco Home,Pronto para envio,53.98,0.0,0.0,0.0,53.98,0.0,0.0
DECO HOME,867957704,560.0,1.0,12416,ML - Deco Home,Enviado,560.0,0.0,0.0,0.0,560.0,0.0,0.0
DECO HOME,867959396,799.0,1.0,12417,ML - Deco Home,Enviado,799.0,0.0,0.0,0.0,799.0,0.0,0.0
DECO HOME,867959775,349.29,1.0,12418,ML - Deco Home,Enviado,349.29,0.0,0.0,0.0,349.29,0.0,0.0
DECO HOME,867961446,65.73,1.0,12419,Magalu,Pronto para envio,65.73,16.9,0.0,0.0,82.63,0.0,16.9
DECO HOME,867962241,269.85,1.0,12421,ML - Deco Home,Enviado,269.85,0.0,0.0,0.0,269.85,0.0,0.0
DECO HOME,867967621,134.89,1.0,12422,ML - Deco Home,Pronto para envio,134.89,35.99,0.0,0.0,170.88,0.0,35.99
DECO HOME,867970454,649.0,1.0,12423,ML - Deco Home,Enviado,649.0,0.0,0.0,0.0,649.0,0.0,0.0
DECO HOME,867970859,349.29,1.0,12424,ML - Deco Home,Enviado,349.29,0.0,0.0,0.0,349.29,0.0,0.0
DECO HOME,867975142,659.0,1.0,12427,ML - Deco Home,Enviado,659.0,0.0,0.0,0.0,659.0,0.0,0.0
DECO HOME,867975187,581.51,1.0,12428,ML - Deco Home,Enviado,581.51,0.0,0.0,0.0,581.51,0.0,0.0
DECO HOME,867975928,923.73,1.0,12429,ML - Deco Home,Enviado,923.73,0.0,0.0,0.0,923.73,0.0,0.0
DECO HOME,867976043,659.0,1.0,12430,ML - Deco Home,Enviado,659.0,0.0,0.0,0.0,659.0,0.0,0.0
DECO HOME,867978404,278.9,1.0,12431,ML - Deco Home,Enviado,278.9,0.0,0.0,0.0,278.9,0.0,0.0
DECO HOME,867979842,579.9,1.0,12432,ML - Deco Home,Enviado,579.9,0.0,0.0,0.0,579.9,0.0,0.0
DECO HOME,867980102,543.0,1.0,12433,ML - Deco Home,Enviado,543.0,0.0,0.0,0.0,543.0,0.0,0.0
DECO HOME,867980954,502.0,1.0,12434,ML - Deco Home,Enviado,502.0,0.0,0.0,0.0,502.0,0.0,0.0
DECO HOME,867981776,543.0,1.0,12435,ML - Deco Home,Enviado,543.0,0.0,0.0,0.0,543.0,0.0,0.0
DECO HOME,867981908,543.0,1.0,12436,ML - Deco Home,Enviado,543.0,0.0,0.0,0.0,543.0,0.0,0.0
DECO HOME,867982262,278.9,1.0,12437,ML - Deco Home,Enviado,278.9,0.0,0.0,0.0,278.9,0.0,0.0
DECO HOME,867982563,579.9,1.0,12438,ML - Deco Home,Enviado,579.9,0.0,0.0,0.0,579.9,0.0,0.0
DECO HOME,867982840,1199.0,1.0,12440,ML - Deco Home,Enviado,1199.0,0.0,0.0,0.0,1199.0,0.0,0.0
DECO HOME,867983297,278.9,1.0,12441,ML - Deco Home,Enviado,278.9,0.0,0.0,0.0,278.9,0.0,0.0
DECO UTILIDADES,367210871,120.0,1.0,1247,Não identificado,Entregue,120.0,0.0,6.0,0.0,114.0,0.0,-6.0
DECO UTILIDADES,367217188,19.8,2.0,1249,Não identificado,Entregue,19.8,0.0,0.0,0.0,19.8,0.0,0.0
DECO UTILIDADES,367240832,87.69999999999999,3.0,1250,Não identificado,Entregue,87.7,0.0,0.0,0.0,87.7,0.0,0.0
DECO UTILIDADES,367241052,105.9,1.0,1251,Não identificado,Entregue,105.9,0.0,0.0,0.0,105.9,0.0,0.0
DECO UTILIDADES,367241503,48.9,1.0,1252,Não identificado,Entregue,48.9,0.0,0.0,0.0,48.9,0.0,0.0
DECO UTILIDADES,367243954,30.0,1.0,1253,Não identificado,Entregue,30.0,0.0,0.0,0.0,30.0,0.0,0.0
DECO UTILIDADES,367398000,154.9,1.0,1254,Não identificado,Entregue,154.9,0.0,7.745,0.0,147.16,0.0,-7.74
DECO UTILIDADES,367416321,36.9,1.0,1255,Não identificado,Entregue,36.9,0.0,1.845,0.0,35.06,0.0,-1.84
DECO UTILIDADES,367437660,69.9,1.0,1256,Não identificado,Entregue,69.9,0.0,7.9,0.0,62.0,0.0,-7.9
