empresa,codigo_produto,descricao_produto,quantidade,faturamento,pedidos,percentual,percentual_acumulado,classe_abc,assessor
OBA OBA,EVA125776-vermelho,EVA GLITTER VERMELHO,5.0,29.5,4,0.0004570134681094,0.7667891256201456,A,CHRIS
OBA OBA,2900/201,Cola Colorida com Glitter Ouro 23g Acrilex,6.0,29.4,1,0.0004554642699124,0.7672445898900581,A,CHRIS
OBA OBA,604955-6b,EcoLápis Grafite Preto Técnico 9000 6B – Faber-Castell,6.0,29.4,2,0.0004554642699124,0.7677000541599706,A,CHRIS
OBA OBA,78974766602861,PUXADOR TRADICAO 064MM ALUC ABS 6581,6.0,29.4,1,0.0004554642699124,0.768155518429883,A,CHRIS
OBA OBA,21152,MANTA PET,3.3,29.37,2,0.0004549995104533,0.7686105179403364,A,CHRIS
OBA OBA,78974766603359,NOTA PROMISSÓRIA 50 FOLHAS 214mm x 93mm FILIPERSON,10.0,29.0,2,0.0004492674771245,0.769059785417461,A,CHRIS
OBA OBA,25106/470,Ralador Tramontina,1.0,28.9,1,0.0004477182789275,0.7695075036963885,A,CHRIS
OBA OBA,51287,TOALHA BANHO VIENA PISCINA,1.0,28.9,1,0.0004477182789275,0.7699552219753161,A,CHRIS
OBA OBA,51288,TOALHA BANHO VIENA VERDE AGUA,1.0,28.9,1,0.0004477182789275,0.7704029402542436,A,CHRIS
OBA OBA,51289,TOALHA BANHO VIENA BEGE,1.0,28.9,1,0.0004477182789275,0.7708506585331711,A,CHRIS
OBA OBA,29638,"SACOLA DE PRESENTE 21,5X15",11.0,28.8,4,0.0004461690807305,0.7712968276139017,A,CHRIS
OBA OBA,47087,TOUCA CETIM,2.0,28.8,2,0.0004461690807305,0.7717429966946323,A,CHRIS
OBA OBA,78974766602850,FIBRA DE COCO 1L LORIANNA,2.0,28.79,2,0.0004460141609108,0.7721890108555431,A,CHRIS
OBA OBA,78974766603361,"Ficha Pautada Nº3 5x8 100Fls F/20,3cm x 12,7cm FILIPERSON",1.0,27.99,1,0.000433620575335,0.7726226314308782,A,CHRIS
OBA OBA,40713,"BROCA PARA ACO 10,0",1.0,27.9,1,0.0004322262969577,0.7730548577278359,A,CHRIS
OBA OBA,48183,Tábua Tamanho XG PLASTIBRASIL,1.0,27.9,1,0.0004322262969577,0.7734870840247936,A,CHRIS
OBA OBA,51371,ALICATE UNIVERSAL 8″ HW9006 HAWK,1.0,27.9,1,0.0004322262969577,0.7739193103217513,A,CHRIS
OBA OBA,78974766603122,FORMA DE BOLA 24 ALTA LAZARIN,1.0,27.9,1,0.0004322262969577,0.774351536618709,A,CHRIS
OBA OBA,78974766603611,Capacho Tapete Porta Entrada Meia Lua 38x60 My Home Grafite 60 Cm 38 Cm Cristal,1.0,27.9,1,0.0004322262969577,0.7747837629156668,A,CHRIS
OBA OBA,78974766604208,CAIXA ORGANIZADORA COM TAMPA JUTA 5 LITROS JAGUAR,1.0,27.9,1,0.0004322262969577,0.7752159892126245,A,CHRIS
OBA OBA,12298,ELASTICO SAO JOSE N 16,2.0,27.8,2,0.0004306770987607,0.7756466663113852,A,CHRIS
OBA OBA,51463,MEIAS MASCULINAS 40-46,2.0,27.8,1,0.0004306770987607,0.776077343410146,A,CHRIS
OBA OBA,78974766602606,SUPORTE VARAO CROMADO 28MM,2.0,27.8,1,0.0004306770987607,0.7765080205089068,A,CHRIS
OBA OBA,78974766604255,Rodinha de silicone giratoria 2 5440,2.0,27.8,1,0.0004306770987607,0.7769386976076675,A,CHRIS
OBA OBA,27993,PRATO DURALEX ASTRAL FUNDO,4.0,27.6,1,0.0004275787023668,0.7773662763100343,A,CHRIS
OBA OBA,51024,SOQUETE PARA LAMPADA COM PINO PARA TOMADA PRETO E27,4.0,27.6,3,0.0004275787023668,0.7777938550124011,A,CHRIS
OBA OBA,51082,CADERNO BROCHURA 48 FOLHAS CAPA DURA STIFF AMARELO JANDAIA,4.0,27.6,1,0.0004275787023668,0.7782214337147678,A,CHRIS
OBA OBA,78974766601020,Vaso Redondo M 5 Litros – Preto PLASMONT,4.0,27.6,3,0.0004275787023668,0.7786490124171346,A,CHRIS
OBA OBA,78974766602496,BOLA PVC COLORIDA,4.0,27.6,3,0.0004275787023668,0.7790765911195013,A,CHRIS
OBA OBA,36035,DEL VALLE UVA,5.0,27.5,3,0.0004260295041698,0.7795026206236711,A,CHRIS
OBA OBA,35668,PRENDEDORES PARA ROUPAS ,7.0,27.3,3,0.0004229311077758,0.7799255517314471,A,CHRIS
OBA OBA,26051,PIPA MEDIA REAL SEDA,7.0,27.3,2,0.0004229311077758,0.780348482839223,A,CHRIS
OBA OBA,78974766603893,Marca Texto Faber Castell c/4 Cores Sortidas,1.0,27.27,1,0.0004224663483167,0.7807709491875398,A,CHRIS
OBA OBA,7896644715720,PASTA ABA ELASTICA PLASTICA OFICIO AZUL SOFT 160209 - POLIBRAS,3.0,26.97,3,0.0004178187537258,0.7811887679412656,A,CHRIS
OBA OBA,29706,Lápis de Cor triangular Norma 12 Cores,1.0,26.9,1,0.0004167343149879,0.7816055022562535,A,CHRIS
OBA OBA,3237,"Varão Cortina Aço 0,19x1,5m Simples Cromado",1.0,26.9,1,0.0004167343149879,0.7820222365712414,A,CHRIS
OBA OBA,41009,Caderno Universitário Capa Dura Espiral Now United 80fls – Tilibra (Capas Sortidas),1.0,26.9,1,0.0004167343149879,0.7824389708862293,A,CHRIS
OBA OBA,4431,Cabide para porta com 8 ganchos STOLF,1.0,26.9,1,0.0004167343149879,0.7828557052012172,A,CHRIS
OBA OBA,46434,uporte P/ Galão De Água  (C24x L20x A35cm) Branco Plastibrasil ,1.0,26.9,1,0.0004167343149879,0.7832724395162051,A,CHRIS
OBA OBA,78974766602232,TORNEIRA DE ESFERA JATO PRESS 3/4X 3/4,1.0,26.9,1,0.0004167343149879,0.783689173831193,A,CHRIS
OBA OBA,78974766602233,TORNEIRA DE ESFERA JATO PRESS 1/2 X 3/4,1.0,26.9,1,0.0004167343149879,0.7841059081461809,A,CHRIS
OBA OBA,78974766602403,"Varão Cortina Aço 0,19x2,5m Simples Ouro Velho",1.0,26.9,1,0.0004167343149879,0.7845226424611688,A,CHRIS
OBA OBA,78974766602759,Cadeado 25mm Pequeno Latão Maciço Haste De Aço Cr25 Papaiz,1.0,26.9,1,0.0004167343149879,0.7849393767761567,A,CHRIS
OBA OBA,78974766602889,Marmita Térmica Nerko N 14,1.0,26.9,1,0.0004167343149879,0.7853561110911446,A,CHRIS
OBA OBA,78974766603594,Organizador Porta Talheres De Gaveta Com 6 Divisórias NITRON,1.0,26.9,1,0.0004167343149879,0.7857728454061325,A,CHRIS
OBA OBA,78974766604207,CAIXA ORGANIZADORA 17 LITROS TAMPA FIXA black ,1.0,26.9,1,0.0004167343149879,0.7861895797211204,A,CHRIS
OBA OBA,31356,TERRA VEGETAL 5KG LORIANNA,3.0,26.700000000000003,3,0.0004136359185939,0.7866032156397144,A,CHRIS
OBA OBA,34240,COADOR RODOS DOURADOS,3.0,26.700000000000003,3,0.0004136359185939,0.7870168515583084,A,CHRIS
OBA OBA,78974766602435,Peso Panela Pressao Clock MAX 02435,3.0,26.700000000000003,3,0.0004136359185939,0.7874304874769024,A,CHRIS
OBA OBA,78974766604362,"Gancho De Parede Retangular Inox 4,5cm 4 Unidades Sm Lar",3.0,26.700000000000003,3,0.0004136359185939,0.7878441233954964,A,CHRIS
OBA OBA,3075,"Bastão de Cola Quente Fino  - 7,5mm x 30cm",14.0,26.6,7,0.0004120867203969,0.7882562101158933,A,CHRIS
OBA OBA,45903,ETIQUETA,22.0,26.4,1,0.000408988324003,0.7886651984398964,A,CHRIS
OBA OBA,42618,CANETA ESFEROGRAFICA MY-TECH 0.7MM PRETA JOCAR,9.0,26.1,6,0.000404340729412,0.7890695391693084,A,CHRIS
OBA OBA,78974766601890,SELO SEGURANÇA P/ PANELA PANELA AZUL GRANDE,9.0,26.1,5,0.000404340729412,0.7894738798987205,A,CHRIS
OBA OBA,14654,Filtro Café Permanente 103 Amélia,1.0,25.99,1,0.0004026366113954,0.7898765165101159,A,CHRIS
OBA OBA,49376,Domino Batwheels - Madeira  Pais & Filhos,1.0,25.9,1,0.0004012423330181,0.790277758843134,A,CHRIS
OBA OBA,78974766603067,KIT JARDINAGEM DE METAL E MADEIRA FENIMA,1.0,25.9,1,0.0004012423330181,0.7906790011761521,A,CHRIS
OBA OBA,78974766603119,ASSADEIRA PADRA LISA 4 460MM LAZARIN,1.0,25.9,1,0.0004012423330181,0.7910802435091702,A,CHRIS
OBA OBA,14818,FITA ADESIVA DUPLA FACE 12MM X 2MM RENDICOLLA,2.0,25.8,2,0.0003996931348211,0.7914799366439913,A,CHRIS
OBA OBA,25809,Lixeira de Pia Rattan com Tampa Preta 05 Litros Arqplast ,2.0,25.8,2,0.0003996931348211,0.7918796297788124,A,CHRIS
OBA OBA,41049,Bloco fichario uni tiliflex soho 80f,2.0,25.8,2,0.0003996931348211,0.7922793229136336,A,CHRIS
OBA OBA,49757,ESPELHO N 18,2.0,25.8,2,0.0003996931348211,0.7926790160484547,A,CHRIS
OBA OBA,51263,TOALHA ROSTO NEW PARIS PISCINA,2.0,25.8,1,0.0003996931348211,0.7930787091832758,A,CHRIS
OBA OBA,78974766602770,Linha para Pipa N.10 com 457 m 500 Jardas - Setta,2.0,25.8,1,0.0003996931348211,0.793478402318097,A,CHRIS
OBA OBA,78974766602806,Espremedor De Limão Catuaí 17cm Alumínio,2.0,25.8,2,0.0003996931348211,0.7938780954529181,A,CHRIS
OBA OBA,78974766602811,Colher/Espátula Silicone Colors - 28cm SORTIDA,2.0,25.8,2,0.0003996931348211,0.7942777885877392,A,CHRIS
OBA OBA,78974766603048,MINI MIXER PORTATIL ELETRICO FENIMA,2.0,25.8,2,0.0003996931348211,0.7946774817225604,A,CHRIS
OBA OBA,78974766603127,ARRANJO DE FLORES ARTIFICIAIS N0105,2.0,25.8,2,0.0003996931348211,0.7950771748573815,A,CHRIS
OBA OBA,78974766604420,Colher/Espátula Silicone Colors - 28cm SORTIDA CATUAI,2.0,25.8,2,0.0003996931348211,0.7954768679922026,A,CHRIS
OBA OBA,49589,Caderno Universitário 80 Folhas Capa Dura Espiral Mormaii Credeal,1.0,25.6,1,0.0003965947384271,0.7958734627306298,A,CHRIS
OBA OBA,78974766602054,ALCA DE PANELA PRETA GRANDE FOSCO 2054,3.0,25.5,2,0.0003950455402301,0.7962685082708599,A,CHRIS
OBA OBA,19584,Lápis Preto Faber Castell Eco Lápis Max Sextavado Com Borracha,14.0,25.200000000000003,6,0.0003903979456392,0.7966589062164992,A,CHRIS
OBA OBA,78974766602156,CANETA BIC CRISTAL PRETA,21.0,25.2,12,0.0003903979456392,0.7970493041621384,A,CHRIS
OBA OBA,49750,BOMBA AGUA CATUAI,1.0,25.19,1,0.0003902430258195,0.797439547187958,A,CHRIS
OBA OBA,4866120-marrom,Cartolina Dupla Face Color Set -marrom,6.0,25.06,4,0.0003882290681634,0.7978277762561214,A,CHRIS
OBA OBA,EVA1237-preto,EVA LISO PRETO,10.0,25.0,2,0.0003872995492452,0.7982150758053668,A,CHRIS
OBA OBA,GGB2-azul,CANETA ECONOMIC COMPACTOR - azul,25.0,25.0,9,0.0003872995492452,0.7986023753546121,A,CHRIS
OBA OBA,19536,Eco-Lápis 12 Cores + Kit Escolar,1.0,24.9,1,0.0003857503510483,0.7989881257056604,A,CHRIS
OBA OBA,2538,BARBANTE  CIANORTE CASTANHO N6 700M,1.0,24.9,1,0.0003857503510483,0.7993738760567086,A,CHRIS
OBA OBA,33791,VASO QUADRADO,1.0,24.9,1,0.0003857503510483,0.7997596264077569,A,CHRIS
OBA OBA,40504,MORDEDOR MEU CONTROLE,1.0,24.9,1,0.0003857503510483,0.8001453767588051,B,CHRIS
OBA OBA,44042,Quebra-Cabeça - Mickey Mouse - 150 peças - Toyster,1.0,24.9,1,0.0003857503510483,0.8005311271098534,B,CHRIS
OBA OBA,45380,VASO,1.0,24.9,1,0.0003857503510483,0.8009168774609017,B,CHRIS
OBA OBA,45667,MEIA FELTRO,1.0,24.9,1,0.0003857503510483,0.8013026278119499,B,CHRIS
OBA OBA,46704,COLHEDOR DE FRUTA MAX,1.0,24.9,1,0.0003857503510483,0.8016883781629982,B,CHRIS
OBA OBA,48919,Escolinha Divertida Extra - Números,1.0,24.9,1,0.0003857503510483,0.8020741285140465,B,CHRIS
OBA OBA,50042,KIT 24 PCS BOLINHAS SPACE SHOOT,1.0,24.9,1,0.0003857503510483,0.8024598788650947,B,CHRIS
OBA OBA,78974766602290,Caixa Organizadora Rattan Preto N°2 Plasnew,1.0,24.9,1,0.0003857503510483,0.802845629216143,B,CHRIS
OBA OBA,78974766602392,CESTO DE LIXO REDONDO 35L,1.0,24.9,1,0.0003857503510483,0.8032313795671913,B,CHRIS
OBA OBA,78974766603243,FORMA DE SILICONE DECORATIVA PARA AIR FRYER  VEMAX,1.0,24.9,1,0.0003857503510483,0.8036171299182395,B,CHRIS
OBA OBA,78974766603385,FERVEDOR CAFE N12 PRETO CRAQUEADO LAREDU,1.0,24.9,1,0.0003857503510483,0.8040028802692878,B,CHRIS
OBA OBA,78974766603712,BARBANTE  CIANORTE COBRE N6 700M,1.0,24.9,1,0.0003857503510483,0.804388630620336,B,CHRIS
OBA OBA,78974766604197,Guarda Chuva Transparente Resistente Automático,1.0,24.9,1,0.0003857503510483,0.8047743809713843,B,CHRIS
OBA OBA,78974766604287,Caneca de Porcelana Dia Das Mães 340ML,1.0,24.9,1,0.0003857503510483,0.8051601313224326,B,CHRIS
OBA OBA,RJU5396, Mini Processador Manual de Alimentos 3 Lâminas 500ml Catuai,1.0,24.9,1,0.0003857503510483,0.8055458816734808,B,CHRIS
OBA OBA,40439,Vaso Quadrado G 11 Litros – Preto PLASMONT 0323,2.0,24.8,2,0.0003842011528513,0.8059300828263322,B,CHRIS
OBA OBA,13905,ETIQUETA DE PRECO C 1000 MX 5500,5.0,24.5,3,0.0003795535582603,0.8063096363845925,B,CHRIS
OBA OBA,21414,MARCADOR PERMANENTE TOP JOCAR OFFICE LEONORA,5.0,24.5,3,0.0003795535582603,0.8066891899428529,B,CHRIS
OBA OBA,5144,Cadarço Redondo Branco  Cadarço & Cia,5.0,24.5,4,0.0003795535582603,0.8070687435011132,B,CHRIS
OBA OBA,78974766602504,Cadarço Redondo Preto Cadarço & Cia,5.0,24.5,3,0.0003795535582603,0.8074482970593736,B,CHRIS
OBA OBA,78974766603002,Adaptador Tomada Bob Esponja  2035,5.0,24.5,3,0.0003795535582603,0.807827850617634,B,CHRIS
OBA OBA,78974766603853,COLORINDO HISTÓRIAS CLÁSSICAS ,7.0,24.5,2,0.0003795535582603,0.8082074041758943,B,CHRIS
OBA OBA,78974766602902,Ponteira Pé Cadeira Externa Pvc Preta 7/8'' 5465,30.0,24.0,3,0.0003718075672754,0.8085792117431698,B,CHRIS
OBA OBA,45265,CADEADO,1.0,23.9,1,0.0003702583690784,0.8089494701122483,B,CHRIS
OBA OBA,78974766602952,MANGUEIRA ENT. BRASTEMP 1.2 MT BAURU,1.0,23.9,1,0.0003702583690784,0.8093197284813267,B,CHRIS
OBA OBA,78974766604224,Cadeado 20mm Pequeno Latão Maciço Haste De Aço Cr20 Papaiz,1.0,23.9,1,0.0003702583690784,0.8096899868504052,B,CHRIS
OBA OBA,02020,Tinta Guache com 6 Cores 15 ml Acrilex,3.0,23.8,3,0.0003687091708815,0.8100586960212867,B,CHRIS
OBA OBA,03071740173,"Chamequinho Papel A4, 210 x 297 mm, 100 Folhas, Rosa",2.0,23.8,2,0.0003687091708815,0.8104274051921682,B,CHRIS
OBA OBA,0503,Jarra D'agua Filtra Gelo 1.750ml TAMPA COR SORTIDAS SANTANA 0503,2.0,23.8,2,0.0003687091708815,0.8107961143630497,B,CHRIS
OBA OBA,35455,PERFURADOR METAL 1 FURO 93070 JOCAR,2.0,23.8,2,0.0003687091708815,0.8111648235339312,B,CHRIS
OBA OBA,49553,CADERNO BROCH SUPER CARS 80F.,2.0,23.8,2,0.0003687091708815,0.8115335327048127,B,CHRIS
OBA OBA,50978,Chaveiro Pompom Brasil Preto,2.0,23.8,2,0.0003687091708815,0.8119022418756942,B,CHRIS
OBA OBA,78974766602345,GANCHO P/ REDE CHAPA 8215,2.0,23.8,1,0.0003687091708815,0.8122709510465757,B,CHRIS
OBA OBA,78974766603080,TAMPA VIDRO N16,2.0,23.8,2,0.0003687091708815,0.8126396602174571,B,CHRIS
OBA OBA,78974766603109,Balde Black de 8L com Alças de Cores Sortidas Plasdorta,2.0,23.8,1,0.0003687091708815,0.8130083693883386,B,CHRIS
OBA OBA,JS2561,CORNETA SOU BRASILEIRO,2.0,23.8,2,0.0003687091708815,0.8133770785592201,B,CHRIS
OBA OBA,13112,ESPONJA BANHO VEGETAL LUVA REDONDA RODOS DOURADOS,3.0,23.700000000000003,2,0.0003671599726845,0.8137442385319047,B,CHRIS
OBA OBA,14662,coador cafe - filtro longa vida 103 rodos dourado ,3.0,23.700000000000003,3,0.0003671599726845,0.8141113985045892,B,CHRIS
OBA OBA,25770,"Pilha Alcalina AA LR6 1,5V Cartela com 2 Unidades Elgin",3.0,23.700000000000003,3,0.0003671599726845,0.8144785584772738,B,CHRIS
OBA OBA,34131,Cola de Silicone para Artesanato 60 ml/51 g Tekbond,3.0,23.700000000000003,2,0.0003671599726845,0.8148457184499583,B,CHRIS
OBA OBA,49427,RODO PIA SANREMO 14CM,3.0,23.700000000000003,3,0.0003671599726845,0.8152128784226429,B,CHRIS
OBA OBA,6293,"Caderneta Espiral 1/8 Capa Dura D+ 96 Folhas, Tilibra Sortido",3.0,23.700000000000003,3,0.0003671599726845,0.8155800383953274,B,CHRIS
OBA OBA,91115,Bloco De Notas – Jocar Office – 38Mm X 50Mm – 4 Blocos Coloridos – 100 Folhas Cada,3.0,23.700000000000003,3,0.0003671599726845,0.815947198368012,B,CHRIS
OBA OBA,78974766602895,Puxador Colonial Vertical Ouro Velho 4473,3.0,23.7,1,0.0003671599726845,0.8163143583406965,B,CHRIS
OBA OBA,78974766603013,Plástico Adesivo Madeira Jacarandá 79067,3.0,23.7,1,0.0003671599726845,0.8166815183133811,B,CHRIS
OBA OBA,78974766603396,Pano De Prato Classic Riscado 70x45 cm  ,3.0,23.7,1,0.0003671599726845,0.8170486782860656,B,CHRIS
OBA OBA,110871,Papel Almaço com Pauta e Margens c/16 folhas,4.0,23.6,4,0.0003656107744875,0.8174142890605532,B,CHRIS
OBA OBA,12108,DOBRADICA PRESSAO CURVA 26MM BAURU 5468,4.0,23.6,1,0.0003656107744875,0.8177798998350408,B,CHRIS
OBA OBA,78974766602873,PUXADOR ITAPEMA 96 ALUF 5568,4.0,23.6,1,0.0003656107744875,0.8181455106095284,B,CHRIS
OBA OBA,554,BS Van,1.0,23.41,1,0.0003626672979132,0.8185081779074418,B,CHRIS
OBA OBA,3973,Borracha Faber-Castell com Capa Plástica Max Glitter,6.0,23.4,3,0.0003625123780935,0.8188706902855354,B,CHRIS
OBA OBA,78974766602223,ESTILETE 9MM GATTE,6.0,23.4,1,0.0003625123780935,0.819233202663629,B,CHRIS
OBA OBA,39990,DIVERSOS,2.0,23.2,2,0.0003594139816996,0.8195926166453286,B,CHRIS
OBA OBA,78974766603903,Kit Faber-Castell 3 Lápis + Borracha + Apontador com Depósito,1.0,22.99,1,0.0003561606654859,0.8199487773108145,B,CHRIS
OBA OBA,37821,Escova De Banho Chua Multilar ,1.0,22.9,1,0.0003547663871086,0.8203035436979232,B,CHRIS
OBA OBA,49474,Caderno Universitário Capa Dura Espiral 16 M. 224 F. My Collection Feminino Credeal Capas Sortidas.,1.0,22.9,1,0.0003547663871086,0.820658310085032,B,CHRIS
OBA OBA,49754,Suporte Para Vassoura 5 Ganchos catuai,1.0,22.9,1,0.0003547663871086,0.8210130764721407,B,CHRIS
OBA OBA,50983,SUPORTE CELULAR BMAX BMG-66,1.0,22.9,1,0.0003547663871086,0.8213678428592495,B,CHRIS
OBA OBA,5890,CADERNO COLEGIAL CAPA DURA 1X1 80FLS sortido,1.0,22.9,1,0.0003547663871086,0.8217226092463582,B,CHRIS
OBA OBA,6002,CADERNO HOTWHEELS TILIBRA,1.0,22.9,1,0.0003547663871086,0.822077375633467,B,CHRIS
OBA OBA,6100,Caderno Universitário 12 Matérias 192 Folhas Pepper Capa Dura,1.0,22.9,1,0.0003547663871086,0.8224321420205757,B,CHRIS
OBA OBA,78974766602452,ESPALHADOR BOCH fischer GRANDE 2452,1.0,22.9,1,0.0003547663871086,0.8227869084076844,B,CHRIS
OBA OBA,78974766602887,Bacia Gigante 28L,1.0,22.9,1,0.0003547663871086,0.8231416747947932,B,CHRIS
OBA OBA,78974766603313,Pincel Soft Touch Tons Pastel FABER-CASTELL,1.0,22.9,1,0.0003547663871086,0.8234964411819019,B,CHRIS
OBA OBA,78974766604147,Carrinho Hot Wheels unidade - 2020 KOENIGSEGG JESKO,1.0,22.9,1,0.0003547663871086,0.8238512075690106,B,CHRIS
OBA OBA,78974766604295,Vaso trançado 20,1.0,22.9,1,0.0003547663871086,0.8242059739561194,B,CHRIS
OBA OBA,31912,TINTA TECIDO FOSCA 37ML 528 - LILÁS - UN - ACRILEX,2.0,22.89,2,0.0003546114672889,0.8245605854234084,B,CHRIS
OBA OBA,24875,PASTA ESCOLAR 40MM SOFT - CRISTAL POLIBRAS,3.0,22.5,2,0.0003485695943207,0.8249091550177291,B,CHRIS
OBA OBA,35471,FITA PARA EMPACOTAMENTO 18X50,5.0,22.5,4,0.0003485695943207,0.8252577246120498,B,CHRIS
OBA OBA,42633,"SACOLA KRAFT PARDO - 32x26,5x13 G - UN - CROMUS",4.0,22.04,3,0.0003414432826146,0.8255991678946645,B,CHRIS
OBA OBA,35424,Engate Rapido P/mangueira 1/2 Tramontina,4.0,22.0,2,0.0003408236033358,0.8259399914980003,B,CHRIS
OBA OBA,25462,Lixeira 9 Litros com Tampa Click Label Inox Arqplast,1.0,21.9,1,0.0003392744051388,0.8262792659031393,B,CHRIS
OBA OBA,37923,MANGUEIRA  DE MAQUINA,1.0,21.9,1,0.0003392744051388,0.8266185403082782,B,CHRIS
OBA OBA,43742,ESTOJO ORGANIZADOR,1.0,21.9,1,0.0003392744051388,0.8269578147134171,B,CHRIS
OBA OBA,47132,TINTA SPRAY USO GERAL 400ML ETANIZ PRETO FOSCO,1.0,21.9,1,0.0003392744051388,0.827297089118556,B,CHRIS
OBA OBA,49386,BRINQUEDO ANIMAIS AQUATICOS,1.0,21.9,1,0.0003392744051388,0.827636363523695,B,CHRIS
OBA OBA,49391,MORDEDOR SORVETINHO PAIS E FILHOS,1.0,21.9,1,0.0003392744051388,0.8279756379288339,B,CHRIS
OBA OBA,78974766602388,LIXEIRA TOTAL BLACK 14 LITROS PLASDORTA,1.0,21.9,1,0.0003392744051388,0.8283149123339728,B,CHRIS
OBA OBA,78974766603118,ASSADEIRA PADRA LISA 3 410MM LAZARIN,1.0,21.9,1,0.0003392744051388,0.8286541867391117,B,CHRIS
OBA OBA,78974766603603,POTE DE VIDRO HERMÉTICO 640 ML CATUAI,1.0,21.9,1,0.0003392744051388,0.8289934611442507,B,CHRIS
OBA OBA,78974766603875,Espátula Reta para Cozinha Profissional Inox - 24cm,1.0,21.9,1,0.0003392744051388,0.8293327355493896,B,CHRIS
OBA OBA,78974766603999,Registro Regulador De Gás Alta Pressão P13 Botijão  cod 3999,1.0,21.9,1,0.0003392744051388,0.8296720099545285,B,CHRIS
OBA OBA,78974766604214,Haste para Chuveiro Elétrico 40cm KRONA,1.0,21.9,1,0.0003392744051388,0.8300112843596674,B,CHRIS
OBA OBA,78974766604288,Caneca de Tulipa Dia Das Mães 340ML,1.0,21.9,1,0.0003392744051388,0.8303505587648063,B,CHRIS
OBA OBA,21089,MANGUEIRA DE GAS AMARELA,2.0,21.8,1,0.0003377252069418,0.8306882839717482,B,CHRIS
OBA OBA,21413,MARCADOR PERMANENTE PT 4686 LEONORA,4.0,21.8,3,0.0003377252069418,0.8310260091786901,B,CHRIS
OBA OBA,26252,PLACA DE ISOPOR 20MM KNAUF,2.0,21.8,1,0.0003377252069418,0.8313637343856319,B,CHRIS
OBA OBA,5011,Tinta Guache 250 ml Azul Turquesa Acrilex,2.0,21.8,2,0.0003377252069418,0.8317014595925738,B,CHRIS
OBA OBA,6029,Caderno Univ. Brochura Linha C/D 96 Fls Amarelo - Tilibra,2.0,21.8,1,0.0003377252069418,0.8320391847995157,B,CHRIS
OBA OBA,6030,Caderno Univ. Brochura Linha C/D 96 Fls Azul - Tilibra,2.0,21.8,2,0.0003377252069418,0.8323769100064575,B,CHRIS
OBA OBA,6103,"Caderno Universitário Espiral Pepper, 200 x 275 cm, 80 Folhas SORTIDO",2.0,21.8,2,0.0003377252069418,0.8327146352133994,B,CHRIS
OBA OBA,6257,Caderno Capa dura Espiral Universitário D+ Feminino 1M 96 Folhas - Tilibra,2.0,21.8,2,0.0003377252069418,0.8330523604203413,B,CHRIS
OBA OBA,7896877452287,Torneira para Filtro de Água Stéfani Clic Preta,2.0,21.8,1,0.0003377252069418,0.8333900856272831,B,CHRIS
OBA OBA,42348,Caneta Para Quadro Branco Colors 4 Cores,1.0,21.59,1,0.0003344718907282,0.8337245575180113,B,CHRIS
OBA OBA,51374,"PARAFUSO  CHATA PHS  3,5X25",7.0,21.5,5,0.0003330776123509,0.8340576351303622,B,CHRIS
OBA OBA,50774,Batom Cremoso Bastão Longa Duração Nº 34 Safira,2.0,21.47,2,0.0003326128528918,0.8343902479832541,B,CHRIS
OBA OBA,50378,Fita Crepe 48mm X 50m Branca TN 569,1.0,21.39,1,0.0003313734943342,0.8347216214775884,B,CHRIS
OBA OBA,50720,Batom Líquido Matte Safira Basic Nº 04,1.0,21.33,1,0.000330443975416,0.8350520654530045,B,CHRIS
OBA OBA,48876,PIRANHA CABELO,5.0,21.3,4,0.0003299792159569,0.8353820446689615,B,CHRIS
OBA OBA,31354,"TERRA VEGETAL 1,7KG LORIANNA",3.0,21.07,3,0.0003264160601039,0.8357084607290655,B,CHRIS
OBA OBA,37270,PRENDEDOR DE PAPEL 25 MM,21.0,21.0,1,0.000325331621366,0.8360337923504315,B,CHRIS
OBA OBA,29965,SELO DE SEGURANÇA -P/PANELA AZUL ,11.0,20.9,7,0.000323782423169,0.8363575747736006,B,CHRIS
OBA OBA,46041,CANETA MARCA TEXTO JOCAR SLIM AMARELO,11.0,20.9,6,0.000323782423169,0.8366813571967697,B,CHRIS
OBA OBA,25372,PEGADOR,2.0,20.8,2,0.000322233224972,0.8370035904217418,B,CHRIS
OBA OBA,25762,Pilha Comum RAYOVAC (AA) Pequena com 4Un,3.0,20.700000000000003,3,0.0003206840267751,0.8373242744485169,B,CHRIS
OBA OBA,29717,SACO PARA LIXO SINARA 100L 5UN,3.0,20.700000000000003,2,0.0003206840267751,0.837644958475292,B,CHRIS
OBA OBA,31839,Tinta PVA Fosca Preta 37ml- Acrilex,3.0,20.700000000000003,3,0.0003206840267751,0.8379656425020671,B,CHRIS
OBA OBA,43739,BACIA PARA PEDICURE PRETA,3.0,20.700000000000003,2,0.0003206840267751,0.8382863265288422,B,CHRIS
OBA OBA,47163,BORRACHA DE PANELA 10L,3.0,20.700000000000003,3,0.0003206840267751,0.8386070105556173,B,CHRIS
OBA OBA,51348, GRAFITE EM PÓ 25GRAMAS - DIMEC,3.0,20.700000000000003,3,0.0003206840267751,0.8389276945823924,B,CHRIS
OBA OBA,7420,PINCEL MARCADOR RETRO PROJETOR 2.0 AZUL - PILOT,3.0,20.700000000000003,3,0.0003206840267751,0.8392483786091675,B,CHRIS
